t,value
10.325074051878278,-0.7360219830235016
10.450989589096306,-0.8902103254996481
10.576905126314333,-0.950387062834461
10.702820663532362,-0.7595886730661113
10.82873620075039,-1.15345453677222
10.954651737968417,-1.2186426767877763
11.080567275186445,-1.0192838292365771
11.206482812404472,-0.7656458794181449
11.332398349622501,-1.0632758104638897
11.458313886840529,-0.798919976726812
11.584229424058556,-0.700877243440372
11.710144961276583,-0.7661780129870479
11.836060498494613,-0.7008674517075884
11.96197603571264,-0.46637345582313006
12.087891572930667,-0.41407128039868296
12.213807110148695,-0.4188976028872691
12.339722647366722,-0.27665417149110677
12.465638184584751,-0.2636430104236813
12.591553721802779,-0.01921742739163621
12.717469259020806,0.12196233926795527
12.843384796238833,0.10370629371956117
12.969300333456863,0.3533591771730953
13.09521587067489,0.5508866204076718
13.221131407892917,0.8397814690078296
13.347046945110945,0.7003675361724676
13.472962482328972,0.8900714180409721
13.598878019547001,0.8706967669800093
13.724793556765029,0.8845254457263569
13.850709093983056,0.9666006186070717
13.976624631201084,0.9136792389922006
14.102540168419111,0.9504631659165959
14.22845570563714,0.9860228712097738
14.354371242855168,1.02998978552872
14.480286780073195,1.0547231622925792
14.606202317291222,0.7578346589370267
14.732117854509251,0.9447694770756242
14.858033391727279,0.7242268076913637
14.983948928945306,0.5963640950450156
15.109864466163334,0.5987092042989747
15.235780003381361,0.26067420462216795
15.36169554059939,0.2968726330496498
15.487611077817418,0.12138178762429239
15.613526615035445,-0.05813351651384882
15.739442152253472,-0.0036822335738818726
15.865357689471502,0.03210629722207756
15.991273226689529,-0.32888656243304804
16.117188763907556,-0.48680960401627443
16.243104301125584,-0.6451901984743621
16.36901983834361,-0.5195595197484423
16.49493537556164,-0.7790234561057979
16.620850912779666,-0.8676228766385938
16.746766449997697,-0.8291453784161479
16.872681987215724,-0.9104654553544668
16.99859752443375,-0.887370644073838
17.12451306165178,-0.9851739874815961
17.250428598869807,-0.9364496328127312
17.376344136087834,-1.0989646678231078
17.50225967330586,-0.9412118758422705
17.62817521052389,-0.8790412390537898
17.754090747741916,-0.8194885515811045
17.880006284959947,-0.7882297225331686
18.005921822177974,-0.9238111132707615
18.131837359396002,-0.6420886037239354
18.25775289661403,-0.5644016937193138
18.383668433832057,-0.6215087520982556
18.509583971050084,-0.36078876654150016
18.63549950826811,-0.23729009489810202
18.76141504548614,-0.14663405187705297
18.887330582704166,-0.031706782242104485
19.013246119922197,0.20628836846629636
19.139161657140225,0.16208703015317105
19.265077194358252,0.4569016184678763
19.39099273157628,0.4467284351997647
19.516908268794307,0.5713113768081807
19.642823806012334,0.808619872938464
19.76873934323036,0.8460058013272799
19.89465488044839,0.8398051598617604
20.020570417666416,0.8948387781062345
20.146485954884447,1.0727738692087172
20.272401492102475,0.9497394397479224
20.398317029320502,1.1112773001831346
20.52423256653853,1.0333464342040424
20.650148103756557,1.01298436249464
20.776063640974584,0.7952579124079623
20.90197917819261,1.011192840912591
21.02789471541064,0.6279517835036269
21.153810252628666,0.5996351852815259
21.279725789846694,0.5210564161667687
21.405641327064725,0.4775849104244431
21.531556864282752,0.3074098439566626
21.65747240150078,0.4414206231932943
21.783387938718807,0.25833436691453326
21.909303475936834,0.08231764670286297
22.03521901315486,-0.018573165479276104
22.16113455037289,-0.025158596792206056
22.287050087590917,-0.21283712839043117
22.412965624808944,-0.4687095089925128
22.538881162026975,-0.5907274310944262
22.664796699245002,-0.7602743597444592
22.79071223646303,-0.7288479139545287
22.916627773681057,-0.8604157722006001
23.042543310899084,-0.8195692016333074
23.168458848117112,-0.8129536827693572
23.29437438533514,-0.997865565575469
23.420289922553167,-1.0534442112354403
23.546205459771194,-1.0483848405749694
23.672120996989225,-1.0780642585747058
23.798036534207252,-0.8488414003292024
23.92395207142528,-0.9874873970874604
24.049867608643307,-0.6589263249512878
24.175783145861335,-0.8626346888924685
24.301698683079362,-0.783122814439427
24.42761422029739,-0.6840589533772714
24.553529757515417,-0.601344415344744
24.679445294733444,-0.6755762695028984
24.805360831951475,-0.20382976920666263
24.931276369169503,-0.19959083997510044
25.05719190638753,-0.15612048684896979
25.183107443605557,0.013462483910747149
25.309022980823585,0.16845700733158117
25.434938518041612,0.32561562811571815
25.56085405525964,0.47461745403895506
25.686769592477667,0.5615376069196981
25.812685129695694,0.572032428311245
25.938600666913725,0.7983031586954072
26.064516204131753,0.7653447673935404
26.19043174134978,1.0607023581461987
26.316347278567807,1.1236005627613603
26.442262815785835,0.9682474020464761
26.568178353003862,0.8665833834753368
26.69409389022189,0.8527162210425265
26.820009427439917,0.8614099035298068
26.945924964657944,1.02204948431756
27.071840501875975,0.894117318769818
27.197756039094003,0.8476654233581414
27.32367157631203,0.6716441278210067
27.449587113530058,0.9297966116973149
27.575502650748085,0.7579464689270271
27.701418187966112,0.6467268488111692
27.82733372518414,0.17666259248420674
27.953249262402167,0.23012953537166458
28.079164799620195,0.20615041976509693
28.205080336838222,-0.09964254105494803
28.330995874056253,0.2006144455859781
28.45691141127428,0.11374260262384767
28.582826948492308,-0.3100373090104591
28.708742485710335,-0.3562973194905514
28.834658022928362,-0.5236566386562403
28.96057356014639,-0.4336173534836706
29.086489097364417,-0.8332248413455998
29.212404634582445,-0.7828925526593514
29.338320171800472,-0.4736525245382591
29.464235709018503,-0.8363481789007812
29.59015124623653,-1.173763504801928
29.716066783454558,-1.0912867118172365
29.841982320672585,-1.0611818870024077
29.967897857890613,-1.1023818541473367
30.09381339510864,-0.7451344957924089
30.219728932326667,-0.9348954737837729
30.345644469544695,-0.917904158342276
30.471560006762722,-0.9719548470384425
30.597475543980753,-0.6208571078945859
30.72339108119878,-0.7006255871132838
30.849306618416808,-0.4396018428312303
30.975222155634835,-0.4304747017529546
31.101137692852863,-0.4099678157546846
31.22705323007089,-0.011566545335773198
31.352968767288917,-0.11106067444321992
31.478884304506945,0.2245037632186861
31.604799841724972,0.19287066881648224
31.730715378943003,0.3095893095889938
31.85663091616103,0.5531142453772835
31.982546453379058,0.45465705515326094
32.108461990597085,0.7493541821658477
32.23437752781511,0.7816605595183392
32.36029306503314,0.6557347359183698
32.48620860225117,0.951147275539783
32.612124139469195,1.0400002736276381
32.73803967668722,0.9274154509315579
32.86395521390525,1.0036609713345812
32.98987075112328,0.8154674879912701
33.115786288341305,1.0058394480475352
33.24170182555933,1.1440243168123954
33.36761736277736,0.7904695127474831
33.493532899995394,0.9261118129286255
33.61944843721342,0.7885446614742286
33.74536397443145,0.7871833887719399
33.871279511649476,0.4649237810439912
33.9971950488675,0.45227498353976753
34.12311058608553,0.35488303690551765
34.24902612330356,0.3655810800686355
34.374941660521586,0.20006806228704424
34.50085719773961,0.10319245726273696
34.62677273495764,-0.006821526918286067
34.75268827217567,-0.0954579533207213
34.878603809393695,-0.3055718432847335
35.00451934661172,-0.28420878552743467
35.13043488382975,-0.6012379077224761
35.25635042104778,-0.7140212394664002
35.382265958265805,-0.8793581404254927
35.50818149548383,-0.780541395608252
35.63409703270186,-0.6757852890141429
35.760012569919894,-0.9421386751383143
35.88592810713792,-0.8357110592925288
36.01184364435595,-0.9653348008910886
36.137759181573976,-1.0089122759729974
36.263674718792004,-0.9601603842342171
36.38959025601003,-1.0786274909606963
36.51550579322806,-1.0235529736195357
36.641421330446086,-0.8141811669291056
36.76733686766411,-0.8851233198022214
36.89325240488214,-0.7092748422989236
37.01916794210017,-0.8332402273661207
37.145083479318195,-0.5572947104865436
37.27099901653622,-0.5728247299575341
37.39691455375425,-0.23657856803292393
37.52283009097228,-0.175595582429607
37.648745628190305,-0.16754969271677667
37.77466116540833,0.033859157946034474
37.90057670262636,0.20565528843551809
38.026492239844394,0.43962796524762304
38.15240777706242,0.40182899242144327
38.27832331428045,0.44797629166499425
38.40423885149848,0.557418997405803
38.530154388716504,0.7992032469538273
38.65606992593453,0.6909066675215187
38.78198546315256,0.9078940043940019
38.907901000370586,0.9806634120011704
39.03381653758861,0.9119488130875562
39.15973207480664,1.1139380600317432
39.28564761202467,0.7588502080307078
39.411563149242696,0.993431078136408
39.53747868646072,0.8381489170702344
39.66339422367875,1.0298891956125606
39.78930976089678,0.9271077445954937
39.915225298114805,0.6258618390681598
40.04114083533283,0.654213206386148
40.16705637255086,0.6659787553566117
40.292971909768895,0.4008450552581141
40.41888744698692,0.4669159869528302
40.54480298420495,0.2700487632003287
40.67071852142298,0.010457911595389668
40.796634058641004,0.09972255498998375
40.92254959585903,-0.013928316066391389
41.04846513307706,-0.2126253037021933
41.174380670295086,-0.2522716232489197
41.300296207513114,-0.5111783189853737
41.42621174473114,-0.7452262937266637
41.55212728194917,-0.7333481791877455
41.678042819167196,-0.8437321401935827
41.80395835638522,-0.8704251576937374
41.92987389360325,-1.0074618484914621
42.05578943082128,-0.912894798964472
42.181704968039305,-0.7703230305791439
42.30762050525733,-0.9147778092800639
42.43353604247536,-0.8802151049688468
42.55945157969339,-0.9393822339386669
42.68536711691142,-0.8052353562900454
42.81128265412945,-1.0800425760468348
42.93719819134748,-0.9048740809519242
43.063113728565504,-0.8589574792227839
43.18902926578353,-0.613347792685585
43.31494480300156,-0.49515270668966416
43.44086034021959,-0.49165723114742915
43.566775877437614,-0.35256435122761337
43.69269141465564,-0.47202842270964174
43.81860695187367,-0.264983594732779
43.944522489091696,0.0825379623796684
44.07043802630972,-0.047532896546867084
44.19635356352775,0.2565657935243662
44.32226910074578,0.48585988059659696
44.448184637963806,0.2985326059540929
44.57410017518183,0.517518919330631
44.70001571239986,0.348173499514282
44.82593124961789,0.7608713499287131
44.95184678683592,0.636127316699551
45.07776232405395,0.9550667759890591
45.20367786127198,1.100927651601197
45.329593398490005,1.074894765131265
45.45550893570803,0.9676296645061446
45.58142447292606,0.950642727560681
45.70734001014409,1.1152902393674762
45.833255547362114,1.0026462857799765
45.95917108458014,1.015915228781016
46.08508662179817,0.9331289015833993
46.211002159016196,0.8679606189944973
46.336917696234224,0.7807529536142992
46.46283323345225,0.5981703643737297
46.58874877067028,0.4575197398617088
46.714664307888306,0.281729484197703
46.84057984510633,0.4556356071184945
46.96649538232436,0.16371913156076373
47.09241091954239,-0.024267034197504006
47.21832645676042,0.1923468881926284
47.34424199397845,-0.23969404864750987
47.47015753119648,-0.2828791593278975
47.596073068414505,-0.2870722310365872
47.72198860563253,-0.6635327211521977
47.84790414285056,-0.5728848729089128
47.97381968006859,-0.7875153736310321
48.099735217286614,-0.8846923396064502
48.22565075450464,-1.0643521165593028
48.35156629172267,-1.068833129492028
48.4774818289407,-0.953698816925277
48.603397366158724,-0.9811402372017701
48.72931290337675,-0.964046120425842
48.85522844059478,-0.9197598137758294
48.981143977812806,-0.8700310177858965
49.10705951503083,-0.9235390944146237
49.23297505224886,-1.1000077081405153
49.35889058946689,-1.0008020637993629
49.484806126684916,-0.6787381276328966
49.61072166390295,-0.6600040181759459
49.73663720112098,-0.3940579177594213
49.862552738339005,-0.539894435080553
49.98846827555703,-0.3424399867477694
50.11438381277506,-0.10857756188858897
50.24029934999309,-0.16981900486168375
50.366214887211115,0.266089527344841
50.49213042442914,0.20507448017939398
50.61804596164717,0.3938804779483813
50.7439614988652,0.43200642659319716
50.869877036083224,0.5423458967936416
50.99579257330125,0.5251238843149552
51.12170811051928,0.6402282577868428
51.247623647737306,0.9983612132356319
51.373539184955334,0.8962029468550229
51.49945472217336,0.8360804270190294
51.62537025939139,1.005944538758648
51.751285796609416,1.1239089943015779
51.87720133382745,1.0849376589753554
52.00311687104548,0.9281549461058967
52.129032408263505,1.0385376400785769
52.25494794548153,0.9070832906936409
52.38086348269956,0.8973332066640428
52.50677901991759,0.7924419681513026
52.632694557135615,0.6859465826954604
52.75861009435364,0.4941759011043516
52.88452563157167,0.505916605765141
53.0104411687897,0.2181696666880824
53.136356706007724,0.32644153640147533
53.26227224322575,0.09112384565657508
53.38818778044378,-0.010521266693564044
53.51410331766181,0.028207118486690247
53.640018854879834,-0.2848994273294411
53.76593439209786,-0.3109647030265263
53.89184992931589,-0.37627405737969166
54.017765466533916,-0.5724606456513353
54.14368100375195,-0.6410647511189287
54.26959654096998,-0.7925276975674842
54.395512078188005,-0.8442763070285311
54.52142761540603,-0.9655402051873817
54.64734315262406,-0.8519617633454875
54.77325868984209,-1.0122814368001873
54.899174227060115,-0.9067088884154046
55.02508976427814,-1.017142365027895
55.15100530149617,-1.0637972011289485
55.2769208387142,-0.9558853135436481
55.402836375932225,-1.0609795504038237
55.52875191315025,-1.0018985425520146
55.65466745036828,-0.7399950855322522
55.78058298758631,-0.711934729293464
55.906498524804334,-0.5735344664883871
56.03241406202236,-0.35301643396264687
56.15832959924039,-0.43943518057040004
56.284245136458416,-0.2489079791802035
56.410160673676444,-0.14113788221057502
56.53607621089448,-0.14051338530975635
56.661991748112506,0.038332331841283054
56.78790728533053,0.1886786432138167
56.91382282254856,0.45485043744507764
57.03973835976659,0.4625245077887034
57.165653896984615,0.6046868752173362
57.29156943420264,0.5733027608185778
57.41748497142067,0.7634525097541569
57.5434005086387,0.7692703089900076
57.669316045856725,1.0088219056200376
57.79523158307475,1.0933354681370586
57.92114712029278,1.0182328902926436
58.04706265751081,0.9164422401742585
58.172978194728834,1.047697937595694
58.29889373194686,1.0750996035764864
58.42480926916489,0.9562961502587538
58.55072480638292,0.9324771069108581
58.676640343600944,0.9354693577100354
58.80255588081898,0.7154463271161128
58.928471418037006,0.6084880799888576
59.05438695525503,0.6606911122429576
59.18030249247306,0.5206005900448246
59.30621802969109,0.45148970480504647
59.432133566909116,0.24076718302034697
59.55804910412714,0.17466997814085738
59.68396464134517,0.024023250274608037
59.8098801785632,-0.012793611218484907
59.935795715781225,-0.117666978600246
60.06171125299925,-0.2954160731241853
60.18762679021728,-0.5800167445749634
60.31354232743531,-0.5060697277564496
60.439457864653335,-0.5197633365274628
60.56537340187136,-0.8872425089791517
60.69128893908939,-0.9860637689597901
60.81720447630742,-0.8958061768239455
60.943120013525444,-1.0109699804962748
61.06903555074348,-1.0221599718131607
61.194951087961506,-1.1098087300199582
61.320866625179534,-1.000897135717835
61.44678216239756,-1.162300278791589
61.57269769961559,-1.0847382773016971
61.698613236833616,-0.9206207684373708
61.82452877405164,-0.7940513969847908
61.95044431126967,-0.8223400416089399
62.0763598484877,-0.6362109616253321
62.202275385705725,-0.6116330182068082
62.32819092292375,-0.48317211571335494
62.45410646014178,-0.2924101118358863
62.58002199735981,-0.2256048664416943
62.705937534577835,-0.22704600628805413
62.83185307179586,-0.08263791674139415
